reference_no,company_name,job_title,min_experience,avg_salary,min_salary,max_salary,num_of_jobs,job_title_normalized,experience_level
3848.0,NatWest Group,Business Analyst,2.0,9.5,3.5,18.8,79.0,Business Analyst,Junior
2691.0,IQVIA,Business Analyst,1.0,8.3,4.5,16.7,78.0,Business Analyst,Junior
4898.0,PwC,Business Analyst,1.0,9.9,4.5,17.5,77.0,Business Analyst,Junior
5810.0,ValueMomentum,Business Analyst,1.0,6.1,3.8,9.5,75.0,Business Analyst,Junior
8392.0,ADP Solutions,Business Analyst,3.0,8.2,5.3,15.1,74.0,Business Analyst,Mid
8346.0,Provana,Business Analyst,1.0,4.8,3.5,6.5,73.0,Business Analyst,Junior
7378.0,ANR Software,Business Analyst,1.0,4.5,3.1,7.0,71.0,Business Analyst,Junior
5916.0,WNS,Business Analyst,1.0,6.8,3.8,12.0,69.0,Business Analyst,Junior
4347.0,Oracle Financial Services Software,Business Analyst,3.0,10.2,5.6,16.5,69.0,Business Analyst,Mid
2581.0,RevGurus Info India,Business Analyst,0.0,8.3,5.8,11.0,68.0,Business Analyst,
5789.0,Sapiens,Business Analyst,2.0,12.5,8.0,16.7,67.0,Business Analyst,Junior
4982.0,Etech Global Services,Business Analyst,1.0,6.4,4.4,8.4,67.0,Business Analyst,Junior
4049.0,Citibank,Business Analyst,2.0,16.7,8.0,24.3,66.0,Business Analyst,Junior
6179.0,Coforge,Business Analyst,5.0,16.1,8.3,24.0,66.0,Business Analyst,Mid
6543.0,ABC,Business Analyst,3.0,13.6,5.2,25.0,63.0,Business Analyst,Mid
6658.0,Merkle Sokrati,Business Analyst,0.0,4.5,4.2,5.0,61.0,Business Analyst,
7891.0,First Source,Business Analyst,1.0,4.4,2.7,7.0,60.0,Business Analyst,Junior
3364.0,Meesho,Business Analyst,0.0,14.0,8.5,18.0,60.0,Business Analyst,
3070.0,Ebix Software India,Business Analyst,2.0,7.0,4.5,11.5,60.0,Business Analyst,Junior
3864.0,Indus Valley Partners,Business Analyst,1.0,17.0,14.0,20.0,60.0,Business Analyst,Junior
7264.0,Schlumberger,Business Analyst,3.0,14.5,9.0,21.0,59.0,Business Analyst,Mid
5586.0,Capita,Business Analyst,1.0,5.9,2.3,13.0,58.0,Business Analyst,Junior
4648.0,CRMnext,Business Analyst,1.0,6.6,5.0,8.0,58.0,Business Analyst,Junior
1910.0,NeoSoft Technologies,Business Analyst,1.0,6.9,3.1,10.0,57.0,Business Analyst,Junior
4406.0,NSE.IT,Business Analyst,1.0,6.8,3.5,12.5,56.0,Business Analyst,Junior
8516.0,Nokia,Business Analyst,2.0,9.3,5.5,16.6,56.0,Business Analyst,Junior
8166.0,Capco Technologies,Business Analyst,3.0,13.9,6.0,22.0,56.0,Business Analyst,Mid
6012.0,eClerx,Business Analyst,1.0,3.7,2.3,9.3,55.0,Business Analyst,Junior
7955.0,Affine Analytics,Business Analyst,0.0,6.8,6.0,8.3,55.0,Business Analyst,
6869.0,Exela Technologies,Business Analyst,3.0,8.3,5.1,12.0,54.0,Business Analyst,Mid
8158.0,Analytics Quotient,Business Analyst,1.0,5.3,4.0,6.8,53.0,Business Analyst,Junior
6463.0,NIIT Technologies,Business Analyst,3.0,11.1,7.0,17.8,53.0,Business Analyst,Mid
6317.0,QualityKiosk Technologies,Business Analyst,2.0,7.7,3.6,13.0,53.0,Business Analyst,Junior
3504.0,Fidelity Investment,Business Analyst,2.0,9.9,6.8,16.0,53.0,Business Analyst,Junior
8269.0,Altisource,Business Analyst,2.0,5.5,3.3,9.0,52.0,Business Analyst,Junior
6308.0,Polestar Solutions & Services India,Business Analyst,0.0,6.1,4.2,8.8,52.0,Business Analyst,
1955.0,Veeraraghavan & Company,Business Analyst,0.0,2.1,1.2020000000000002,3.0,52.0,Business Analyst,
1490.0,Verizon,Business Analyst,3.0,10.5,6.3,16.3,51.0,Business Analyst,Mid
3225.0,BYJU'S,Business Analyst,1.0,7.7,4.0,13.0,51.0,Business Analyst,Junior
8151.0,Bank of America,Business Analyst,3.0,14.1,8.1,21.5,51.0,Business Analyst,Mid
4840.0,Better.com,Business Analyst,1.0,7.8,6.0,11.2,51.0,Business Analyst,Junior
2920.0,KJ System,Business Analyst,1.0,2.9,2.4,3.6,50.0,Business Analyst,Junior
3477.0,ValueLabs,Business Analyst,4.0,11.3,6.1,18.5,50.0,Business Analyst,Mid
7643.0,Xyz Company,Business Analyst,3.0,12.3,4.4,23.0,50.0,Business Analyst,Mid
6286.0,IndusInd Bank,Business Analyst,2.0,8.0,4.0,14.3,49.0,Business Analyst,Junior
3570.0,Vinculum Solutions,Business Analyst,1.0,8.8,6.0,13.0,49.0,Business Analyst,Junior
6981.0,Confidential,Business Analyst,1.0,8.3,4.2,16.0,49.0,Business Analyst,Junior
7654.0,Infosys BPM,Business Analyst,0.0,6.0,2.5,13.0,49.0,Business Analyst,
2332.0,General Mills,Business Analyst,2.0,9.7,7.0,12.0,48.0,Business Analyst,Junior
6733.0,Yash Technologies,Business Analyst,4.0,8.9,6.1,12.3,48.0,Business Analyst,Mid
8293.0,Shipco Transport,Business Analyst,1.0,3.4,2.1,5.0,48.0,Business Analyst,Junior
4542.0,Aon,Business Analyst,2.0,5.4,3.5,9.6,48.0,Business Analyst,Junior
3305.0,Persistent Systems,Business Analyst,4.0,12.5,8.5,18.4,48.0,Business Analyst,Mid
5723.0,Unisys,Business Analyst,2.0,7.7,4.0,12.0,48.0,Business Analyst,Junior
8884.0,Azentio,Business Analyst,0.0,7.1,4.3,11.0,47.0,Business Analyst,
5848.0,Synechron,Business Analyst,4.0,16.4,9.9,22.0,46.0,Business Analyst,Mid
5704.0,Ford Motor,Business Analyst,2.0,8.1,2.9,14.0,46.0,Business Analyst,Junior
6202.0,Birlasoft,Business Analyst,2.0,8.5,4.5,15.0,45.0,Business Analyst,Junior
5757.0,Cybage,Business Analyst,5.0,14.6,10.1,20.0,45.0,Business Analyst,Mid
7343.0,Lentra AI,Business Analyst,1.0,6.8,4.1,11.0,45.0,Business Analyst,Junior
5725.0,N+A,Business Analyst,1.0,6.3,2.5,11.0,44.0,Business Analyst,Junior
5330.0,IVY Comptech,Business Analyst,4.0,14.6,8.5,20.0,44.0,Business Analyst,Mid
6304.0,S&P Global,Business Analyst,3.0,11.1,7.5,17.0,44.0,Business Analyst,Mid
8355.0,Gartner,Business Analyst,1.0,14.2,10.0,19.0,44.0,Business Analyst,Junior
5784.0,Acidaes Solutions,Business Analyst,2.0,7.0,5.0,10.0,43.0,Business Analyst,Junior
1805.0,Udaan,Business Analyst,1.0,11.6,4.8,18.0,43.0,Business Analyst,Junior
5597.0,Reliance Industries,Business Analyst,2.0,8.1,4.9,14.4,43.0,Business Analyst,Junior
6864.0,Dell EMC,Business Analyst,2.0,6.6,3.8,10.1,43.0,Business Analyst,Junior
1260.0,GlobalLogic,Business Analyst,2.0,9.0,2.5,20.0,43.0,Business Analyst,Junior
4239.0,eClinicalWorks,Business Analyst,2.0,5.3,3.8,8.3,43.0,Business Analyst,Junior
8383.0,ThoughtWorks,Business Analyst,2.0,14.7,8.5,26.0,43.0,Business Analyst,Junior
8983.0,Landmark Group,Business Analyst,2.0,11.6,7.5,15.0,43.0,Business Analyst,Junior
5379.0,Merilytics,Business Analyst,0.0,7.0,5.5,8.0,42.0,Business Analyst,
2570.0,Care Health Insurance,Business Analyst,0.0,5.9,3.3,8.4,42.0,Business Analyst,
8704.0,Epsilon,Business Analyst,2.0,9.7,6.0,16.5,41.0,Business Analyst,Junior
8052.0,Gartner India Research and Advisory Services,Business Analyst,2.0,15.4,10.0,20.0,41.0,Business Analyst,Junior
4612.0,Globant,Business Analyst,3.0,13.3,9.0,20.9,41.0,Business Analyst,Mid
8989.0,Franklin Templeton Investments,Business Analyst,4.0,8.2,4.7,12.5,40.0,Business Analyst,Mid
7073.0,Atidiv,Business Analyst,1.0,3.0,2.2,4.0,40.0,Business Analyst,Junior
2955.0,Maersk,Business Analyst,4.0,8.9,5.0,16.0,40.0,Business Analyst,Mid
5049.0,Pboplus Consulting Services,Business Analyst,0.0,4.0,3.0,5.2,40.0,Business Analyst,
3691.0,Reliance Retail,Business Analyst,1.0,7.0,3.5,13.0,40.0,Business Analyst,Junior
5111.0,Larsen & Toubro Limited,Business Analyst,0.0,8.5,3.8,14.0,40.0,Business Analyst,
8570.0,TEKsystems,Business Analyst,3.0,12.0,7.1,18.5,40.0,Business Analyst,Mid
5275.0,Hindustan Unilever,Business Analyst,2.0,7.1,3.4,10.7,39.0,Business Analyst,Junior
7690.0,Tata Communications,Business Analyst,1.0,5.0,2.9,9.2,39.0,Business Analyst,Junior
5978.0,Ameriprise Financial,Business Analyst,1.0,5.9,3.9,9.3,39.0,Business Analyst,Junior
5323.0,Goldman Sachs,Business Analyst,0.0,14.9,6.5,30.0,39.0,Business Analyst,
5204.0,Factspan Analytics,Business Analyst,1.0,8.1,6.5,10.0,39.0,Business Analyst,Junior
6064.0,MSC Technology India,Business Analyst,1.0,4.3,2.9,5.7,39.0,Business Analyst,Junior
3744.0,Simplify Healthcare,Business Analyst,1.0,5.8,4.0,9.5,39.0,Business Analyst,Junior
6436.0,CMS Computers Limited (INDIA),Business Analyst,1.0,4.0,2.6,6.0,39.0,Business Analyst,Junior
1909.0,Fluentgrid,Business Analyst,2.0,5.5,3.2,8.8,38.0,Business Analyst,Junior
6352.0,Bajaj Finserv,Business Analyst,1.0,9.0,3.8,13.0,38.0,Business Analyst,Junior
7099.0,Ericsson,Business Analyst,3.0,9.7,5.1,16.0,38.0,Business Analyst,Mid
4181.0,Sonata Software,Business Analyst,1.0,7.8,5.0,11.5,37.0,Business Analyst,Junior
8230.0,CitiusTech,Business Analyst,2.0,9.0,6.4,12.1,37.0,Business Analyst,Junior
7723.0,R1 RCM,Business Analyst,1.0,3.8,2.7,6.7,37.0,Business Analyst,Junior
1525.0,TCS,Data Analyst,1.0,4.7,2.4,8.9,1600.0,Data Analyst,Junior
5783.0,Cognizant,Data Analyst,1.0,5.5,2.9,8.3,1200.0,Data Analyst,Junior
3384.0,Accenture,Data Analyst,1.0,5.2,2.3,11.0,1100.0,Data Analyst,Junior
3229.0,Capgemini,Data Analyst,0.0,4.6,3.0,9.0,485.0,Data Analyst,
3865.0,Wipro,Data Analyst,1.0,4.8,2.2,9.0,475.0,Data Analyst,Junior
4313.0,GlobalLogic,Data Analyst,1.0,2.5,2.0,3.5,415.0,Data Analyst,Junior
7435.0,Tech Mahindra,Data Analyst,1.0,4.6,2.2,7.5,397.0,Data Analyst,Junior
7620.0,Amazon,Data Analyst,1.0,5.2,2.5,15.3,380.0,Data Analyst,Junior
5722.0,Infosys,Data Analyst,1.0,5.7,3.4,12.0,323.0,Data Analyst,Junior
4754.0,HCL Technologies,Data Analyst,1.0,4.5,2.4,9.5,320.0,Data Analyst,Junior
8750.0,eClerx,Data Analyst,0.0,2.5,2.0,3.9,302.0,Data Analyst,
5265.0,IBM,Data Analyst,2.0,7.6,4.0,15.5,297.0,Data Analyst,Junior
1932.0,Ernst & Young,Data Analyst,1.0,5.8,3.4,10.5,297.0,Data Analyst,Junior
7089.0,Flipkart,Data Analyst,1.0,5.9,3.2,12.0,241.0,Data Analyst,Junior
1715.0,Genpact,Data Analyst,1.0,4.7,2.5,9.0,228.0,Data Analyst,Junior
7423.0,Optum,Data Analyst,2.0,12.8,6.0,19.0,219.0,Data Analyst,Junior
5924.0,Concentrix Corporation,Data Analyst,1.0,3.9,2.4,6.3,209.0,Data Analyst,Junior
1495.0,Deloitte,Data Analyst,1.0,7.6,4.3,13.0,202.0,Data Analyst,Junior
7677.0,Zen3 Info Solutions,Data Analyst,1.0,3.1,2.2,4.2,188.0,Data Analyst,Junior
7125.0,Unilog Content Solutions ( P),Data Analyst,1.0,2.5,2.0,3.2,181.0,Data Analyst,Junior
4866.0,Cogencis Information Services,Data Analyst,1.0,2.1,1.2020000000000002,3.0,175.0,Data Analyst,Junior
5305.0,UnitedHealth,Data Analyst,2.0,10.7,3.3,18.0,171.0,Data Analyst,Junior
4292.0,Qualsquad Infotech,Data Analyst,0.0,2.1,1.2020000000000002,3.0,149.0,Data Analyst,
2746.0,NTT DATA,Data Analyst,1.0,4.3,2.1,8.0,138.0,Data Analyst,Junior
7855.0,InnovAccer,Data Analyst,0.0,9.2,5.0,13.0,137.0,Data Analyst,
8565.0,Teleperformance,Data Analyst,1.0,2.4,1.8,4.4,132.0,Data Analyst,Junior
1372.0,Mindtree,Data Analyst,1.0,5.6,4.0,9.6,132.0,Data Analyst,Junior
4169.0,Ericsson,Data Analyst,2.0,5.8,4.0,10.0,126.0,Data Analyst,Junior
8066.0,Apex CoVantage,Data Analyst,0.0,2.1,1.2020000000000002,3.0,123.0,Data Analyst,
8119.0,Tiger Analytics,Data Analyst,0.0,8.8,7.5,12.0,120.0,Data Analyst,
6492.0,Cyient,Data Analyst,1.0,3.4,1.8,6.7,119.0,Data Analyst,Junior
6332.0,Urjanet Energy Solutions,Data Analyst,1.0,2.7,2.0,4.2,118.0,Data Analyst,Junior
8641.0,HSBC,Data Analyst,1.0,8.0,3.4,12.4,117.0,Data Analyst,Junior
4076.0,DXC Technology,Data Analyst,1.0,5.4,3.7,10.2,109.0,Data Analyst,Junior
8361.0,QUADRANT RESOURCE LLC,Data Analyst,1.0,3.0,1.5,4.0,109.0,Data Analyst,Junior
4918.0,PwC,Data Analyst,0.0,6.3,3.2,12.0,108.0,Data Analyst,
2323.0,LatentView Analytics,Data Analyst,0.0,6.3,5.0,9.0,104.0,Data Analyst,
7136.0,EXL Service,Data Analyst,1.0,5.0,2.2,9.1,102.0,Data Analyst,Junior
1520.0,KPMG,Data Analyst,1.0,6.7,3.0,12.0,100.0,Data Analyst,Junior
3875.0,WNS,Data Analyst,1.0,5.2,2.0,8.9,98.0,Data Analyst,Junior
7181.0,Myntra,Data Analyst,1.0,9.6,4.8,14.0,98.0,Data Analyst,Junior
7233.0,IQVIA,Data Analyst,1.0,7.3,4.1,12.0,96.0,Data Analyst,Junior
4383.0,Ugam Solution,Data Analyst,0.0,4.6,1.8,8.0,92.0,Data Analyst,
6109.0,Bharti Airtel,Data Analyst,1.0,4.6,2.6,11.0,90.0,Data Analyst,Junior
6498.0,ICICI Bank,Data Analyst,1.0,4.9,2.5,10.0,82.0,Data Analyst,Junior
8086.0,Walmart,Data Analyst,1.0,13.9,3.8,30.0,81.0,Data Analyst,Junior
1929.0,JP Morgan Chase,Data Analyst,2.0,10.0,4.1,20.0,81.0,Data Analyst,Junior
8720.0,Kantar,Data Analyst,1.0,4.2,3.0,5.7,79.0,Data Analyst,Junior
6312.0,S&P Global,Data Analyst,1.0,4.4,3.1,8.0,79.0,Data Analyst,Junior
2787.0,Axtria,Data Analyst,0.0,8.8,6.0,13.5,77.0,Data Analyst,
7507.0,L&T Infotech,Data Analyst,1.0,6.6,3.8,14.5,77.0,Data Analyst,Junior
8608.0,Nielsen,Data Analyst,1.0,4.0,2.4,7.3,75.0,Data Analyst,Junior
1390.0,Citicorp,Data Analyst,1.0,12.2,8.5,17.1,75.0,Data Analyst,Junior
3695.0,Morningstar,Data Analyst,0.0,3.6,3.0,4.8,74.0,Data Analyst,
7277.0,TheMathCompany,Data Analyst,0.0,5.2,4.5,8.0,73.0,Data Analyst,
2940.0,Hewlett-Packard Enterprise,Data Analyst,2.0,6.6,3.5,10.0,72.0,Data Analyst,Junior
1814.0,Datamatics Global Services,Data Analyst,0.0,2.1,1.2020000000000002,5.4,72.0,Data Analyst,
6717.0,HERE Technologies,Data Analyst,0.0,2.6,2.0,4.0,72.0,Data Analyst,
4960.0,HDFC Bank,Data Analyst,1.0,4.6,2.0,10.3,69.0,Data Analyst,Junior
5694.0,Nvidia,Data Analyst,1.0,3.3,2.5,4.1,69.0,Data Analyst,Junior
4017.0,Dell,Data Analyst,1.0,5.8,2.5,12.0,68.0,Data Analyst,Junior
8562.0,Zensar Technologies,Data Analyst,1.0,4.4,2.9,6.5,67.0,Data Analyst,Junior
2088.0,Vodafone Idea,Data Analyst,2.0,5.7,3.0,11.0,67.0,Data Analyst,Junior
1519.0,Ardem Data Services,Data Analyst,0.0,2.1,1.2020000000000002,3.0,67.0,Data Analyst,
2675.0,Fiserv,Data Analyst,2.0,11.5,6.0,17.0,66.0,Data Analyst,Junior
1742.0,Verificient Technologies,Data Analyst,0.0,2.2,1.8,3.3,65.0,Data Analyst,
3495.0,CRG Solutions,Data Analyst,1.0,5.8,3.7,9.0,64.0,Data Analyst,Junior
6385.0,Oracle,Data Analyst,1.0,5.8,3.1,13.9,64.0,Data Analyst,Junior
2623.0,Google,Data Analyst,1.0,15.5,2.6,50.0,63.0,Data Analyst,Junior
3511.0,Swiggy,Data Analyst,1.0,4.4,3.1,7.3,62.0,Data Analyst,Junior
7027.0,Kriya It,Data Analyst,0.0,2.1,1.2020000000000002,3.0,61.0,Data Analyst,
3379.0,Reliance jio,Data Analyst,1.0,5.6,3.5,10.5,58.0,Data Analyst,Junior
8651.0,Mphasis,Data Analyst,1.0,5.1,2.1,9.5,58.0,Data Analyst,Junior
6454.0,Wells Fargo India,Data Analyst,1.0,10.3,3.1,20.0,55.0,Data Analyst,Junior
6466.0,FE fundinfo,Data Analyst,0.0,3.3,2.5,4.0,55.0,Data Analyst,
7278.0,Oyo Rooms,Data Analyst,1.0,6.5,3.4,11.5,54.0,Data Analyst,Junior
4321.0,Competent Software,Data Analyst,1.0,3.1,2.0,4.1,54.0,Data Analyst,Junior
4323.0,Udaan,Data Analyst,1.0,5.0,3.0,9.0,53.0,Data Analyst,Junior
3482.0,Continental Automotive Components,Data Analyst,1.0,2.6,2.2,3.5,53.0,Data Analyst,Junior
1322.0,E2OPEN,Data Analyst,2.0,4.1,3.2,5.7,53.0,Data Analyst,Junior
8508.0,IHS Markit,Data Analyst,1.0,5.8,3.5,9.5,52.0,Data Analyst,Junior
2174.0,Fidelity National Financial,Data Analyst,0.0,3.3,1.9,4.2,51.0,Data Analyst,
4312.0,Proziod Analytics,Data Analyst,1.0,3.5,3.0,4.5,51.0,Data Analyst,Junior
3373.0,American Express,Data Analyst,1.0,9.5,3.2,18.0,50.0,Data Analyst,Junior
8817.0,Bajaj Finserv,Data Analyst,0.0,6.5,2.0,12.0,49.0,Data Analyst,
7371.0,Optimint Solutions,Data Analyst,0.0,2.2,1.7,3.0,49.0,Data Analyst,
2803.0,Mu Sigma,Data Analyst,1.0,7.8,5.0,14.5,48.0,Data Analyst,Junior
5713.0,Course5,Data Analyst,0.0,3.5,3.0,5.1,48.0,Data Analyst,
6753.0,Paytm,Data Analyst,2.0,6.0,3.0,12.5,48.0,Data Analyst,Junior
1911.0,Straive,Data Analyst,0.0,2.4,1.8,3.0,48.0,Data Analyst,
6918.0,Honeywell Technology Solutions,Data Analyst,2.0,9.4,5.0,13.0,47.0,Data Analyst,Junior
8649.0,Intelligent Image Management Inc,Data Analyst,0.0,2.1,1.2020000000000002,3.0,47.0,Data Analyst,
1980.0,UnitedLex,Data Analyst,1.0,3.1,2.5,4.2,47.0,Data Analyst,Junior
1325.0,Fidelity National Information Services,Data Analyst,1.0,5.0,2.7,8.1,46.0,Data Analyst,Junior
6689.0,Barclays,Data Analyst,1.0,11.2,6.5,19.0,46.0,Data Analyst,Junior
4277.0,Novartis Healthcare,Data Analyst,2.0,10.3,6.7,14.2,46.0,Data Analyst,Junior
7627.0,R1 RCM,Data Analyst,1.0,3.4,2.3,5.5,45.0,Data Analyst,Junior
2597.0,Nokia,Data Analyst,0.0,4.2,2.2,8.0,45.0,Data Analyst,
6775.0,Bahar Infocons,Data Analyst,1.0,2.2,1.4,3.1,45.0,Data Analyst,Junior
6616.0,Axis Bank,Data Analyst,0.0,8.2,4.0,14.0,45.0,Data Analyst,
4686.0,Freelancer.com,Data Analyst,1.0,3.7,1.5,7.0,45.0,Data Analyst,Junior
6510.0,Virtusa Consulting Services,Data Analyst,1.0,4.2,2.2,8.8,44.0,Data Analyst,Junior
2584.0,Aon,Data Analyst,0.0,4.6,2.9,8.5,43.0,Data Analyst,
3365.0,Conduent,Data Analyst,1.0,3.9,1.6,6.4,42.0,Data Analyst,Junior
1396.0,Schneider Electric,Data Analyst,1.0,6.3,3.0,12.1,42.0,Data Analyst,Junior
5831.0,Citibank,Data Analyst,0.0,10.4,4.1,15.8,42.0,Data Analyst,
7248.0,Sphera Solutions,Data Analyst,0.0,3.4,3.2,3.8,42.0,Data Analyst,
5005.0,Systech Solutions,Data Analyst,0.0,4.7,3.8,7.5,41.0,Data Analyst,
6589.0,Ford Motor,Data Analyst,1.0,9.6,5.0,13.1,41.0,Data Analyst,Junior
6564.0,First Source,Data Analyst,1.0,2.7,1.5,4.9,40.0,Data Analyst,Junior
6582.0,S&P Global Market Intelligence,Data Analyst,1.0,4.1,3.0,6.1,40.0,Data Analyst,Junior
5579.0,UST,Data Analyst,2.0,7.4,3.8,12.0,40.0,Data Analyst,Junior
4728.0,SG Analytics,Data Analyst,1.0,4.6,3.0,6.3,39.0,Data Analyst,Junior
3255.0,Indegene,Data Analyst,1.0,9.0,7.5,10.9,38.0,Data Analyst,Junior
5864.0,Cisco Systems,Data Analyst,3.0,9.0,4.0,21.7,38.0,Data Analyst,Mid
6388.0,Huawei Technologies,Data Analyst,2.0,4.3,3.3,5.8,38.0,Data Analyst,Junior
6701.0,Data Entry,Data Analyst,0.0,2.1,1.2020000000000002,3.4,38.0,Data Analyst,
6586.0,Shell,Data Analyst,2.0,13.3,6.0,21.7,37.0,Data Analyst,Junior
6619.0,Harman Connected Services,Data Analyst,2.0,6.0,3.5,12.6,37.0,Data Analyst,Junior
1330.0,Johnson & Johnson,Data Analyst,1.0,5.0,3.0,10.5,37.0,Data Analyst,Junior
6816.0,InSync Analytics,Data Analyst,1.0,2.5,1.9,3.3,37.0,Data Analyst,Junior
1981.0,Larsen & Toubro Limited,Data Analyst,1.0,5.0,2.0,9.0,37.0,Data Analyst,Junior
4580.0,Yardi Systems,Data Analyst,2.0,3.7,2.7,4.6,36.0,Data Analyst,Junior
8679.0,Freelance Consultants,Data Analyst,1.0,3.8,1.8,6.1,36.0,Data Analyst,Junior
5865.0,Brillio,Data Analyst,0.0,5.8,4.0,11.0,36.0,Data Analyst,
8908.0,Yodlee,Data Analyst,1.0,5.5,3.9,8.6,35.0,Data Analyst,Junior
8921.0,ABC,Data Analyst,1.0,9.6,3.0,24.0,35.0,Data Analyst,Junior
2886.0,JLL,Data Analyst,1.0,5.4,3.5,9.2,35.0,Data Analyst,Junior
4670.0,Sapient Corporation,Data Analyst,2.0,7.9,5.0,12.0,35.0,Data Analyst,Junior
2895.0,ZS,Data Analyst,1.0,10.6,7.0,16.0,35.0,Data Analyst,Junior
7987.0,Uber,Data Analyst,1.0,13.0,6.5,30.0,35.0,Data Analyst,Junior
6360.0,Numeratr,Data Analyst,0.0,3.0,2.0,4.4,35.0,Data Analyst,
5656.0,Yukthi Datasoft,Data Analyst,1.0,2.1,1.5,3.0,34.0,Data Analyst,Junior
8307.0,Infosys BPM,Data Analyst,1.0,3.8,2.1,7.8,34.0,Data Analyst,Junior
5134.0,Hexaware Technologies,Data Analyst,1.0,6.4,1.2020000000000002,14.0,33.0,Data Analyst,Junior
6855.0,Ganit Business Solutions,Data Analyst,0.0,6.0,6.0,6.0,33.0,Data Analyst,
3763.0,Fractal Analytics,Data Analyst,1.0,9.9,4.9,17.5,33.0,Data Analyst,Junior
6545.0,CAMP Systems,Data Analyst,1.0,3.8,3.0,4.6,32.0,Data Analyst,Junior
1608.0,Indium Software,Data Analyst,0.0,7.0,4.0,11.0,32.0,Data Analyst,
6180.0,Data Gyan,Data Analyst,0.0,2.1,1.5,3.0,32.0,Data Analyst,
7886.0,Randstad,Data Analyst,1.0,4.2,2.5,8.0,31.0,Data Analyst,Junior
8564.0,Epsilon,Data Analyst,1.0,9.9,5.5,16.1,31.0,Data Analyst,Junior
8288.0,N+A,Data Analyst,0.0,3.7,2.1,6.0,31.0,Data Analyst,
4018.0,The Smart Cube,Data Analyst,0.0,7.7,6.3,9.0,31.0,Data Analyst,
1826.0,Dataction Analytics,Data Analyst,0.0,2.6,1.9,3.5,31.0,Data Analyst,
7748.0,TSWRDC WOMEN'S DEGREE COLLEGE,Data Analyst,0.0,2.5,2.0,3.5,31.0,Data Analyst,
2819.0,LiquidHub,Data Analyst,0.0,2.6,1.4,5.0,30.0,Data Analyst,
6902.0,Sutherland Global Services,Data Analyst,1.0,4.8,2.8,7.3,30.0,Data Analyst,Junior
3067.0,ValueLabs,Data Analyst,1.0,5.1,2.4,13.8,30.0,Data Analyst,Junior
1755.0,HCL Technologies BPO Services,Data Analyst,1.0,2.9,1.9,5.0,30.0,Data Analyst,Junior
1130.0,HUDL,Data Analyst,0.0,2.9,2.0,3.8,30.0,Data Analyst,
8971.0,Mercedes-Benz Research & Development India,Data Analyst,1.0,10.2,7.5,15.0,30.0,Data Analyst,Junior
3174.0,Whitehat jr,Data Analyst,1.0,5.9,4.3,8.0,30.0,Data Analyst,Junior
3254.0,Caterpillar Inc,Data Analyst,1.0,6.2,3.6,10.5,29.0,Data Analyst,Junior
8159.0,General Mills,Data Analyst,0.0,7.0,5.3,9.2,29.0,Data Analyst,
1298.0,BYJU'S,Data Analyst,1.0,7.0,5.0,15.4,29.0,Data Analyst,Junior
8425.0,Hinduja Global Solutions,Data Analyst,1.0,3.7,2.0,6.5,29.0,Data Analyst,Junior
8410.0,Mercer,Data Analyst,0.0,4.8,2.3,8.5,29.0,Data Analyst,
8838.0,Bridgei2i Analytics Solutions,Data Analyst,0.0,5.3,4.5,7.8,29.0,Data Analyst,
4586.0,Annalect,Data Analyst,0.0,5.6,3.6,7.5,29.0,Data Analyst,
8212.0,Verizon,Data Analyst,1.0,11.4,6.4,17.8,28.0,Data Analyst,Junior
6087.0,McKinsey & Company,Data Analyst,1.0,15.3,9.0,20.0,28.0,Data Analyst,Junior
6301.0,ITC Infotech India,Data Analyst,0.0,7.9,3.7,16.0,28.0,Data Analyst,
6455.0,Vaco Binary Semantics,Data Analyst,0.0,3.7,2.4,6.0,28.0,Data Analyst,
4568.0,FedEx Express,Data Analyst,0.0,7.4,3.3,12.0,28.0,Data Analyst,
8142.0,Galytix Analytics,Data Analyst,0.0,6.0,6.0,6.0,28.0,Data Analyst,
3409.0,VeeTechnologies,Data Analyst,1.0,2.1,1.2020000000000002,3.0,28.0,Data Analyst,Junior
3897.0,APA Engineering,Data Analyst,0.0,2.1,1.5,3.1,27.0,Data Analyst,
3711.0,Tesco,Data Analyst,1.0,5.5,3.9,8.9,27.0,Data Analyst,Junior
7589.0,UBS,Data Analyst,1.0,9.4,6.0,15.5,27.0,Data Analyst,Junior
8738.0,BCG,Data Analyst,2.0,11.9,6.0,19.4,27.0,Data Analyst,Junior
4827.0,Reliance Industries,Data Analyst,1.0,6.3,2.2,9.0,26.0,Data Analyst,Junior
7494.0,Collegedunia,Data Analyst,1.0,4.0,3.0,5.4,26.0,Data Analyst,Junior
5794.0,Thomson Reuters,Data Analyst,1.0,4.1,2.1,6.9,26.0,Data Analyst,Junior
7130.0,Tata Communications,Data Analyst,0.0,3.9,2.1,5.1,26.0,Data Analyst,
6799.0,Cerner,Data Analyst,1.0,7.3,5.2,10.5,26.0,Data Analyst,Junior
6934.0,Sandcube Analytics,Data Analyst,0.0,2.3,1.2020000000000002,3.6,26.0,Data Analyst,
5734.0,Bank of America,Data Analyst,2.0,13.9,5.5,20.0,26.0,Data Analyst,Junior
3953.0,Stats Systems India,Data Analyst,0.0,2.1,1.5,3.1,26.0,Data Analyst,
5479.0,Objectways Technologies,Data Analyst,0.0,2.1,1.2020000000000002,3.0,26.0,Data Analyst,
